id,name,content,qty,created_at,updated_at,price_net_buy,price_net_sell,product_index,buy_number,length,gramature,structure,color,product_kind
1395,Złocisty jasny brąz / 34 cm 53 g,"W305, Złocisty jasny brąz / 34 cm 53 g",1,,,,420.000000,W305,,,,,,włosy
1396,Jasny / złocisty jasny brąz 32 cm 90 g,"W306, Jasny / złocisty jasny brąz 32 cm 90 g",1,,,,630.000000,W306,,,,,,włosy
1397,"Jasny blond, 26-33 cm 51g","W308, Jasny blond, 26-33 cm 51g",1,,,,510.000000,W308,,,,,,włosy
1398,Ciemny blond 40 cm 36 g,"W31, Ciemny blond 40 cm 36 g",1,,,,360.000000,W31,,,,,,włosy
1399,"Średni brąz miedziany, 28-35 cm 55g","W310, Średni brąz miedziany, 28-35 cm 55g",1,,,,390.000000,W310,,,,,,włosy
1400,"Ciemny brąz / średni brąz miedziany, 34-49 cm, 147g","W311, Ciemny brąz / średni brąz miedziany, 34-49 cm, 147g",1,,,,1180.000000,W311,,,,,,włosy
1401,"Jasny brąz / złocisty jasny brąz, 32-37 cm 57g","W312, Jasny brąz / złocisty jasny brąz, 32-37 cm 57g",1,,,,460.000000,W312,,,,,,włosy
1402,"Jasny brąz, 32-36 cm 81g","W313, Jasny brąz, 32-36 cm 81g",1,,,,650.000000,W313,,,,,,włosy
1403,"Średni blond, 31-35 cm 60g","W315, Średni blond, 31-35 cm 60g",1,,,,600.000000,W315,,,,,,włosy
1404,"Słoneczny blond, 31-38 cm 77g","W316, Słoneczny blond, 31-38 cm 77g",1,,,,460.000000,W316,,,,,,włosy
1405,"Złocisty jasny brąz, 35-37 cm 76g","W317, Złocisty jasny brąz, 35-37 cm 76g",0,,,,610.000000,W317,,,,,,włosy
1406,"Jasny brąz / złocisty jasny brąz, 31-37 cm 24g","W318, Jasny brąz / złocisty jasny brąz, 31-37 cm 24g",1,,,,170.000000,W318,,,,,,włosy
1407,"Jasny brąz / złocisty jasny brąz, 36 cm 76g","W319, Jasny brąz / złocisty jasny brąz, 36 cm 76g",1,,,,366.097561,W319,,,,,,włosy
1408,Jasny brąz 32 cm 107 g,"W32, Jasny brąz 32 cm 107 g",1,,,,860.000000,W32,,,,,,włosy
1409,"Jasny brąz miedziany, 33-35 cm 32g","W321, Jasny brąz miedziany, 33-35 cm 32g",1,,,,220.000000,W321,,,,,,włosy
1410,"Jasny brąz miedziany, 37-39 cm 90g","W322, Jasny brąz miedziany, 37-39 cm 90g",1,,,,720.000000,W322,,,,,,włosy
1411,"Jasny brąz, 36-38 cm 61g","W323, Jasny brąz, 36-38 cm 61g",1,,,,490.000000,W323,,,,,,włosy
1412,"Średni brąz / jasny brąz, 41-43 cm 57g","W324, Średni brąz / jasny brąz, 41-43 cm 57g",1,,,,460.000000,W324,,,,,,włosy
1413,"Złocisty jasny brąz, 31-34 cm 72g","W324, Złocisty jasny brąz, 31-34 cm 72g",1,,,,430.000000,W324,,,,,,włosy
1414,"Średni brąz / jasny brąz, 35-37 cm 42g","W325, Średni brąz / jasny brąz, 35-37 cm 42g",1,,,,340.000000,W325,,,,,,włosy
1415,"Jasny brąz / złocisty jasny brąz, 34-39 cm 76g","W326, Jasny brąz / złocisty jasny brąz, 34-39 cm 76g",1,,,,610.000000,W326,,,,,,włosy
1416,"Średni brąz / jasny brąz, 34-39 cm 64g","W328, Średni brąz / jasny brąz, 34-39 cm 64g",1,,,,590.000000,W328,,,,,,włosy
1417,"Ciemny brąz / średni brąz, 33-36 cm 48g","W329, Ciemny brąz / średni brąz, 33-36 cm 48g",1,,,,380.000000,W329,,,,,,włosy
1418,"Średni brąz ciepły, 35-36 cm 91g","W333, Średni brąz ciepły, 35-36 cm 91g",1,,,,640.000000,W333,,,,,,włosy
1419,"Naturalny blond, 31-37 cm 108g","W335, Naturalny blond, 31-37 cm 108g",1,,,,1090.000000,W335,,,,,,włosy
1420,"Średni brąz, 34-39 cm 203g","W336, Średni brąz, 34-39 cm 203g",1,,,,1620.000000,W336,,,,,,włosy
1421,Złocisty jasny brąz / jasny brąz 36 cm 45 g,"W34, Złocisty jasny brąz / jasny brąz 36 cm 45 g",1,,,,315.000000,W34,,,,,,włosy
1422,Złocisty jasny brąz 33 cm 51 g,"W35, Złocisty jasny brąz 33 cm 51 g",1,,,,410.000000,W35,,,,,,włosy
1423,Złocisty jasny brąz 34 cm 64 g,"W36, Złocisty jasny brąz 34 cm 64 g",1,,,,510.000000,W36,,,,,,włosy
1424,Średni brąz 36 cm 18 g,"W37, Średni brąz 36 cm 18 g",1,,,,140.000000,W37,,,,,,włosy
1425,Naturalny blond 32 cm 27 g,"W38, Naturalny blond 32 cm 27 g",1,,,,220.000000,W38,,,,,,włosy
1426,Jasny brąz 40 cm 24 g,"W39, Jasny brąz 40 cm 24 g",1,,,,190.000000,W39,,,,,,włosy
1427,Jasny brąz 35 cm 38 g,"W4, Jasny brąz 35 cm 38 g",1,,,,310.000000,W4,,,,,,włosy
1428,Jasny brąz/złocisty jasny brąz 36 cm 30g,"W40, Jasny brąz/złocisty jasny brąz 36 cm 30g",1,,,,240.000000,W40,,,,,,włosy
1429,Złocisty jasny brąz / 36 cm 48 g,"W42, Złocisty jasny brąz / 36 cm 48 g",0,,,,380.000000,W42,,,,,,włosy
1430,Włosy dziewicze ciemny blond 36 cm 17 g,"W43, Włosy dziewicze ciemny blond 36 cm 17 g",1,,,,140.000000,W43,,,,,,włosy
1431,Złocisty jasny brąz / 37 cm 98 g,"W44, Złocisty jasny brąz / 37 cm 98 g",0,,,,880.000000,W44,,,,,,włosy
1432,Jasny piaskowy blond / 37 cm 55 g,"W45, Jasny piaskowy blond / 37 cm 55 g",0,,,,550.000000,W45,,,,,,włosy
1433,Jasny brąz / 35 cm 38 g,"W46, Jasny brąz / 35 cm 38 g",1,,,,300.000000,W46,,,,,,włosy
1434,Jasny brąz / 32 cm 39 g,"W47, Jasny brąz / 32 cm 39 g",1,,,,310.000000,W47,,,,,,włosy
1435,Jasny brąz 38 cm 70 g,"W5, Jasny brąz 38 cm 70 g",1,,,,560.000000,W5,,,,,,włosy
1436,Złocisty jasny brąz / 34 cm 74 g,"W50, Złocisty jasny brąz / 34 cm 74 g",1,,,,520.000000,W50,,,,,,włosy
1437,Złocisty jasny brąz / 36 cm 140 g,"W51, Złocisty jasny brąz / 36 cm 140 g",1,,,,1120.000000,W51,,,,,,włosy
1438,Włosy dziewicze złocisty jasny brąz 35 cm 71 g,"W53, Włosy dziewicze złocisty jasny brąz 35 cm 71 g",0,,,,640.000000,W53,,,,,,włosy
1439,Jasny brąz / 38 cm 73 g,"W54, Jasny brąz / 38 cm 73 g",1,,,,660.000000,W54,,,,,,włosy
1440,Złocisty jasny brąz / 32 cm 51 g,"W55, Złocisty jasny brąz / 32 cm 51 g",1,,,,460.000000,W55,,,,,,włosy
1441,Złocisty jasny brąz / 38 cm 56 g,"W57, Złocisty jasny brąz / 38 cm 56 g",1,,,,450.000000,W57,,,,,,włosy
1442,Złocisty jasny brąz / 31 cm 50 g,"W59, Złocisty jasny brąz / 31 cm 50 g",1,,,,300.000000,W59,,,,,,włosy
1443,Złocisty jasny brąz ciemny blond 38 cm 58 g,"W6, Złocisty jasny brąz ciemny blond 38 cm 58 g",1,,,,520.000000,W6,,,,,,włosy
1444,Złocisty jasny brąz / 35 cm 17 g,"W60, Złocisty jasny brąz / 35 cm 17 g",1,,,,140.000000,W60,,,,,,włosy
1445,Jasny brąz / 32 cm 46 g,"W61, Jasny brąz / 32 cm 46 g",1,,,,370.000000,W61,,,,,,włosy
1446,Jasny brąz / 39 cm 132 g,"W63, Jasny brąz / 39 cm 132 g",1,,,,1590.000000,W63,,,,,,włosy
1447,Średni brąz / 36 cm 80 g,"W64, Średni brąz / 36 cm 80 g",0,,,,480.000000,W64,,,,,,włosy
1448,Jasny brąz / 40 cm 78 g,"W65, Jasny brąz / 40 cm 78 g",0,,,,700.000000,W65,,,,,,włosy
1449,Piaskowy blond / 36 cm 50 g,"W66, Piaskowy blond / 36 cm 50 g",0,,,,500.000000,W66,,,,,,włosy
1450,Złocisty jasny brąz / 35 cm 32 g,"W67, Złocisty jasny brąz / 35 cm 32 g",1,,,,260.000000,W67,,,,,,włosy
1451,Jasny brąz/złocisty jasny brąz 36 cm 14 g,"W68, Jasny brąz/złocisty jasny brąz 36 cm 14 g",1,,,,100.000000,W68,,,,,,włosy
1452,Naturalny blond / 34 cm 102 g,"W69, Naturalny blond / 34 cm 102 g",1,,,,1220.000000,W69,,,,,,włosy
1453,Średni brąz 33 cm 40 g,"W7, Średni brąz 33 cm 40 g",1,,,,320.000000,W7,,,,,,włosy
1454,Jasny brąz / 32 cm 49 g,"W70, Jasny brąz / 32 cm 49 g",1,,,,340.000000,W70,,,,,,włosy
1455,Słoneczny blond / 33 cm 45 g,"W71, Słoneczny blond / 33 cm 45 g",0,,,,360.000000,W71,,,,,,włosy
1456,Jasny brąz / 32 cm 60 g,"W72, Jasny brąz / 32 cm 60 g",1,,,,360.000000,W72,,,,,,włosy
1457,Jasny brąz / 38 cm 109 g,"W73, Jasny brąz / 38 cm 109 g",0,,,,870.000000,W73,,,,,,włosy
1458,Złocisty jasny brąz / 31 cm 76 g,"W74, Złocisty jasny brąz / 31 cm 76 g",1,,,,460.000000,W74,,,,,,włosy
1459,Włosy dziewicze naturalny blond 38 cm 14 g,"W75, Włosy dziewicze naturalny blond 38 cm 14 g",1,,,,210.000000,W75,,,,,,włosy
1460,Włosy dziewicze jasny brąz 35 cm 56 g,"W76, Włosy dziewicze jasny brąz 35 cm 56 g",1,,,,390.000000,W76,,,,,,włosy
1461,Ciemny blond / 32 cm 28 g,"W77, Ciemny blond / 32 cm 28 g",1,,,,230.000000,W77,,,,,,włosy
1462,Ciemny / średni brąz 35 cm 70 g,"W78, Ciemny / średni brąz 35 cm 70 g",0,,,,560.000000,W78,,,,,,włosy
1463,Jasny brąz / 34 cm 145 g,"W79, Jasny brąz / 34 cm 145 g",0,,,,1160.000000,W79,,,,,,włosy
1464,Złocisty jasny brąz toffi karmel 33 cm 70 gram,"W8, Złocisty jasny brąz toffi karmel 33 cm 70 gram",0,,,,560.000000,W8,,,,,,włosy
1465,Złocisty jasny brąz / 32 cm 33 g,"W80, Złocisty jasny brąz / 32 cm 33 g",0,,,,270.000000,W80,,,,,,włosy
1466,Średni brąz / 35 cm 42 g,"W81, Średni brąz / 35 cm 42 g",1,,,,340.000000,W81,,,,,,włosy
1467,Złocisty jasny brąz / 33 cm 16 g,"W83, Złocisty jasny brąz / 33 cm 16 g",1,,,,130.000000,W83,,,,,,włosy
1468,Średni / jasny brąz 38 cm 32 g,"W84, Średni / jasny brąz 38 cm 32 g",1,,,,290.000000,W84,,,,,,włosy
1469,Złocisty jasny brąz / 36 cm 62 g,"W85, Złocisty jasny brąz / 36 cm 62 g",0,,,,620.000000,W85,,,,,,włosy
1470,Włosy dziewicze złocisty jasny brąz 38 cm 37 g,"W87, Włosy dziewicze złocisty jasny brąz 38 cm 37 g",1,,,,330.000000,W87,,,,,,włosy
1471,Złocisty jasny brąz / 32 cm 20 g,"W88, Złocisty jasny brąz / 32 cm 20 g",1,,,,160.000000,W88,,,,,,włosy
1472,Naturalny blond / 33 cm 36 g,"W89, Naturalny blond / 33 cm 36 g",1,,,,320.000000,W89,,,,,,włosy
1473,Jasny brąz 38 cm 81 g,"W9, Jasny brąz 38 cm 81 g",1,,,,650.000000,W9,,,,,,włosy
1474,Naturalny blond / 36 cm 83 g,"W90, Naturalny blond / 36 cm 83 g",1,,,,830.000000,W90,,,,,,włosy
1475,Miedziany brąz / 36 cm 30 g,"W91, Miedziany brąz / 36 cm 30 g",1,,,,120.000000,W91,,,,,,włosy
1476,Złocisty jasny brąz / 38 cm 37 g,"W92, Złocisty jasny brąz / 38 cm 37 g",1,,,,330.000000,W92,,,,,,włosy
1477,Jasny / złocisty jasny brąz 37 cm 30 g,"W93, Jasny / złocisty jasny brąz 37 cm 30 g",0,,,,240.000000,W93,,,,,,włosy
1478,Jasny / złocisty jasny brąz 32 cm 36 g,"W94, Jasny / złocisty jasny brąz 32 cm 36 g",1,,,,290.000000,W94,,,,,,włosy
1479,Ciemny blond / 39 cm 27 g,"W95, Ciemny blond / 39 cm 27 g",1,,,,270.000000,W95,,,,,,włosy
1480,Włosy dziewicze złocisty jasny brąz 37 cm 30 g,"W96, Włosy dziewicze złocisty jasny brąz 37 cm 30 g",1,,,,270.000000,W96,,,,,,włosy
1481,Średni blond / 34 cm 23 g,"W97, Średni blond / 34 cm 23 g",0,,,,210.000000,W97,,,,,,włosy
1482,Jasny/złocisty jasny brąz 39 cm 40 g,"W98, Jasny/złocisty jasny brąz 39 cm 40 g",1,,,,360.000000,W98,,,,,,włosy
1483,Średni brąz/jasny brąz 39 cm 71 g,"W99, Średni brąz/jasny brąz 39 cm 71 g",1,,,,710.000000,W99,,,,,,włosy
1484,Złocisty jasny brąz ciemny blond 43 cm 135 g,"X1, Złocisty jasny brąz ciemny blond 43 cm 135 g",0,,,,1490.000000,X1,,,,,,włosy
1485,Złocisty jasny brąz  43 cm 66 g,"X10, Złocisty jasny brąz  43 cm 66 g",1,,,,530.000000,X10,,,,,,włosy
1486,Jasny brąz / 43 cm 83 g,"X100, Jasny brąz / 43 cm 83 g",1,,,,830.000000,X100,,,,,,włosy
1487,Jasny brąz / 45 cm 47 g,"X101, Jasny brąz / 45 cm 47 g",1,,,,430.000000,X101,,,,,,włosy
1488,Jasny brąz / 45 cm 52 g,"X102, Jasny brąz / 45 cm 52 g",1,,,,470.000000,X102,,,,,,włosy
1489,Średni brąz / 43 cm 12 g,"X103, Średni brąz / 43 cm 12 g",1,,,,120.000000,X103,,,,,,włosy
1490,Średni / jasny brąz 40 cm 139 g,"X104, Średni / jasny brąz 40 cm 139 g",1,,,,1390.000000,X104,,,,,,włosy
1491,Średni / jasny brąz / 40 cm 76 g,"X105, Średni / jasny brąz / 40 cm 76 g",1,,,,760.000000,X105,,,,,,włosy
1492,Średni / jasny brąz 40 cm 122 g,"X106, Średni / jasny brąz 40 cm 122 g",1,,,,1340.000000,X106,,,,,,włosy
1493,Jasny brąz z odcieniem miedzi / 45 cm 62 g,"X107, Jasny brąz z odcieniem miedzi / 45 cm 62 g",1,,,,620.000000,X107,,,,,,włosy
1494,Naturalny blond / 46 cm 54 g,"X108, Naturalny blond / 46 cm 54 g",1,,,,490.000000,X108,,,,,,włosy
1495,Średni / jasny brąz 40 cm 44 g,"X109, Średni / jasny brąz 40 cm 44 g",1,,,,440.000000,X109,,,,,,włosy
1496,Jasny brąz 40 cm 48 g,"X11, Jasny brąz 40 cm 48 g",0,,,,480.000000,X11,,,,,,włosy
1497,Naturalny blond / 41 cm 50 g,"X110, Naturalny blond / 41 cm 50 g",1,,,,500.000000,X110,,,,,,włosy
1498,Średni brąz / 41 cm 59 g,"X111, Średni brąz / 41 cm 59 g",1,,,,530.000000,X111,,,,,,włosy
1499,Złocisty jasny brąz / 44 cm 160 g,"X112, Złocisty jasny brąz / 44 cm 160 g",0,,,,1920.000000,X112,,,,,,włosy
1500,Jasny brąz / 41 cm 27 g,"X114, Jasny brąz / 41 cm 27 g",1,,,,240.000000,X114,,,,,,włosy
1501,Miedziane / 44 cm 36 g,"X115, Miedziane / 44 cm 36 g",1,,,,140.000000,X115,,,,,,włosy
1502,Jasny / złocisty jasny brąz 42 cm 52 g,"X116, Jasny / złocisty jasny brąz 42 cm 52 g",1,,,,520.000000,X116,,,,,,włosy
1503,Złocisty jasny brąz / 43 cm 75 g,"X117, Złocisty jasny brąz / 43 cm 75 g",1,,,,680.000000,X117,,,,,,włosy
1504,Złocisty jasny brąz / 44 cm 59 g,"X118, Złocisty jasny brąz / 44 cm 59 g",1,,,,530.000000,X118,,,,,,włosy
1505,Złocisty jasny brąz / 42 cm 42 g,"X119, Złocisty jasny brąz / 42 cm 42 g",1,,,,380.000000,X119,,,,,,włosy
1506,Naturalny blond 43 cm 57 g,"X12, Naturalny blond 43 cm 57 g",1,,,,690.000000,X12,,,,,,włosy
1507,Jasny brąz / 41 cm 59 g,"X120, Jasny brąz / 41 cm 59 g",1,,,,470.000000,X120,,,,,,włosy
1508,Złocisty jasny brąz / 41 cm 85 g,"X121, Złocisty jasny brąz / 41 cm 85 g",0,,,,1280.000000,X121,,,,,,włosy
1509,Jasny / złocisty jasny brąz 42 cm 58 g,"X122, Jasny / złocisty jasny brąz 42 cm 58 g",1,,,,460.000000,X122,,,,,,włosy
1510,Złocisty jasny brąz / 42 cm 65 g,"X123, Złocisty jasny brąz / 42 cm 65 g",1,,,,520.000000,X123,,,,,,włosy
1511,Naturalny blond / 42 cm 112 g,"X124, Naturalny blond / 42 cm 112 g",0,,,,1010.000000,X124,,,,,,włosy
1512,Jasny brąz / 40 cm 86 g,"X125, Jasny brąz / 40 cm 86 g",1,,,,770.000000,X125,,,,,,włosy
1513,Złocisty jasny brąz / 37 cm 70 g,"X126, Złocisty jasny brąz / 37 cm 70 g",1,,,,560.000000,X126,,,,,,włosy
1514,Włosy dziewicze naturalny blond 42 cm 61 g,"X127, Włosy dziewicze naturalny blond 42 cm 61 g",1,,,,490.000000,X127,,,,,,włosy
1515,Naturalny blond / 42 cm 48 g,"X128, Naturalny blond / 42 cm 48 g",1,,,,530.000000,X128,,,,,,włosy
1516,Złocisty jasny brąz / 45 cm 54 g,"X129, Złocisty jasny brąz / 45 cm 54 g",1,,,,490.000000,X129,,,,,,włosy
1517,Jasny brąz 40 cm 40 g,"X13, Jasny brąz 40 cm 40 g",1,,,,320.000000,X13,,,,,,włosy
1518,Jasny / złocisty jasny brąz 41 cm 22 g,"X130, Jasny / złocisty jasny brąz 41 cm 22 g",1,,,,200.000000,X130,,,,,,włosy
1519,Średni brąz/jasny brąz 45 cm 102 g,"X131, Średni brąz/jasny brąz 45 cm 102 g",0,,,,1230.000000,X131,,,,,,włosy
1520,Średni / jasny brąz 45 cm 81 g,"X132, Średni / jasny brąz 45 cm 81 g",0,,,,890.000000,X132,,,,,,włosy
1521,Złocisty jasny brąz / 43 cm 18 g,"X133, Złocisty jasny brąz / 43 cm 18 g",1,,,,180.000000,X133,,,,,,włosy
1522,Złocisty jasny brąz / 41 cm 50 g,"X134, Złocisty jasny brąz / 41 cm 50 g",1,,,,400.000000,X134,,,,,,włosy
1523,Złocisty jasny brąz / 45 cm 60 g,"X135, Złocisty jasny brąz / 45 cm 60 g",0,,,,600.000000,X135,,,,,,włosy
1524,Ciepły blond / 43 cm 51 g,"X136, Ciepły blond / 43 cm 51 g",1,,,,310.000000,X136,,,,,,włosy
1525,Ciepły blond / 42 cm 58 g,"X137, Ciepły blond / 42 cm 58 g",1,,,,350.000000,X137,,,,,,włosy
1526,Złocisty jasny brąz / 43 cm 27 g,"X138, Złocisty jasny brąz / 43 cm 27 g",1,,,,190.000000,X138,,,,,,włosy
1527,Ciemny / średni brąz 40 cm 55 g,"X139, Ciemny / średni brąz 40 cm 55 g",1,,,,390.000000,X139,,,,,,włosy
1528,Jasny brąz / złocisty jasny brąz 42 cm 108 g,"X14, Jasny brąz / złocisty jasny brąz 42 cm 108 g",1,,,,1080.000000,X14,,,,,,włosy
1529,Średni brąz / 45 cm 75 g,"X140, Średni brąz / 45 cm 75 g",1,,,,750.000000,X140,,,,,,włosy
1530,Średni brąz / 45 cm 68 g,"X141, Średni brąz / 45 cm 68 g",1,,,,680.000000,X141,,,,,,włosy
1531,Złocisty jasny brąz / 43 cm 55 g,"X142, Złocisty jasny brąz / 43 cm 55 g",1,,,,500.000000,X142,,,,,,włosy
1532,Jasny brąz / 40 cm 62 g,"X143, Jasny brąz / 40 cm 62 g",1,,,,560.000000,X143,,,,,,włosy
1533,Złocisty jasny brąz / 41 cm 58 g,"X144, Złocisty jasny brąz / 41 cm 58 g",1,,,,580.000000,X144,,,,,,włosy
1534,Złocisty jasny brąz / 44 cm 152 g,"X146, Złocisty jasny brąz / 44 cm 152 g",1,,,,1370.000000,X146,,,,,,włosy
1535,Złocisty jasny brąz 40 cm 44 g,"X147, Złocisty jasny brąz 40 cm 44 g",1,,,,480.000000,X147,,,,,,włosy
1536,Średni / jasny brąz 45 cm 34 g,"X148, Średni / jasny brąz 45 cm 34 g",1,,,,340.000000,X148,,,,,,włosy
1537,Jasny brąz / złocisty jasny brąz 40 cm 140 g,"X15, Jasny brąz / złocisty jasny brąz 40 cm 140 g",0,,,,1540.000000,X15,,,,,,włosy
1538,Złocisty jasny brąz / 45 cm 80 g,"X150, Złocisty jasny brąz / 45 cm 80 g",1,,,,720.000000,X150,,,,,,włosy
1539,Ciemny / średni brąz 41 cm 76 g,"X151, Ciemny / średni brąz 41 cm 76 g",1,,,,610.000000,X151,,,,,,włosy
1540,Naturalny blond / 44 cm 92 g,"X152, Naturalny blond / 44 cm 92 g",0,,,,920.000000,X152,,,,,,włosy
1541,Średni brąz / 42 cm 62 g,"X153, Średni brąz / 42 cm 62 g",0,,,,560.000000,X153,,,,,,włosy
1542,Złocisty jasny brąz / 45 cm 42 g,"X154, Złocisty jasny brąz / 45 cm 42 g",1,,,,380.000000,X154,,,,,,włosy
1543,Naturalny blond / 42 cm 160 g,"X155, Naturalny blond / 42 cm 160 g",0,,,,1440.000000,X155,,,,,,włosy
1544,Średni blond / 45 cm 125 g,"X156, Średni blond / 45 cm 125 g",0,,,,1500.000000,X156,,,,,,włosy
1545,Naturalny blond / 45 cm 96 g,"X158, Naturalny blond / 45 cm 96 g",1,,,,1150.000000,X158,,,,,,włosy
1546,Złocisty jasny brąz / 43 cm 50 g,"X159, Złocisty jasny brąz / 43 cm 50 g",1,,,,500.000000,X159,,,,,,włosy
1547,Średni brąz 45 cm 59 g,"X16, Średni brąz 45 cm 59 g",1,,,,590.000000,X16,,,,,,włosy
1548,Złocisty jasny brąz / 44 cm 29 g,"X161, Złocisty jasny brąz / 44 cm 29 g",1,,,,260.000000,X161,,,,,,włosy
1549,Złocisty jasny brąz / 40 cm 100 g,"X162, Złocisty jasny brąz / 40 cm 100 g",0,,,,1000.000000,X162,,,,,,włosy
1550,Naturalny blond / 43 cm 68 g,"X163, Naturalny blond / 43 cm 68 g",1,,,,610.000000,X163,,,,,,włosy
1551,Jasny / złocisty jasny brąz 40 cm 62 g,"X164, Jasny / złocisty jasny brąz 40 cm 62 g",1,,,,560.000000,X164,,,,,,włosy
1552,Złocisty jasny brąz / 43 cm 141 g,"X165, Złocisty jasny brąz / 43 cm 141 g",0,,,,1410.000000,X165,,,,,,włosy
1553,Złocisty jasny brąz / 44 cm 46 g,"X166, Złocisty jasny brąz / 44 cm 46 g",1,,,,370.000000,X166,,,,,,włosy
1554,Średni brąz / 40 cm 27 g,"X168, Średni brąz / 40 cm 27 g",1,,,,240.000000,X168,,,,,,włosy
1555,Jasny brąz / złocisty jasny brąz 44 cm 163 g,"X17, Jasny brąz / złocisty jasny brąz 44 cm 163 g",0,,,,1790.000000,X17,,,,,,włosy
1556,Średni brąz / 45 cm 60 g,"X170, Średni brąz / 45 cm 60 g",0,,,,660.000000,X170,,,,,,włosy
1557,Złocisty jasny brąz / 45 cm 71 g,"X171, Złocisty jasny brąz / 45 cm 71 g",1,,,,780.000000,X171,,,,,,włosy
1558,Złocisty jasny brąz / 45 cm 94 g,"X172, Złocisty jasny brąz / 45 cm 94 g",1,,,,1130.000000,X172,,,,,,włosy
1559,Złocisty jasny brąz / 41 cm 55 g,"X173, Złocisty jasny brąz / 41 cm 55 g",1,,,,610.000000,X173,,,,,,włosy
1560,Jasny brąz / 43 cm 56 g,"X174, Jasny brąz / 43 cm 56 g",0,,,,560.000000,X174,,,,,,włosy
1561,Złocisty jasny brąz / 42 cm 44 g,"X175, Złocisty jasny brąz / 42 cm 44 g",1,,,,400.000000,X175,,,,,,włosy
1562,Jasny brąz / 43 cm 32 g,"X176, Jasny brąz / 43 cm 32 g",1,,,,260.000000,X176,,,,,,włosy
1563,Jasny / złocisty jasny brąz 40 cm 73 g,"X177, Jasny / złocisty jasny brąz 40 cm 73 g",0,,,,580.000000,X177,,,,,,włosy
1564,Złocisty jasny brąz / 44 cm 53 g,"X178, Złocisty jasny brąz / 44 cm 53 g",1,,,,480.000000,X178,,,,,,włosy
1565,Średni brąz / 44 cm 66 g,"X179, Średni brąz / 44 cm 66 g",1,,,,530.000000,X179,,,,,,włosy
1566,Jasny brąz 40 cm 54 g,"X18, Jasny brąz 40 cm 54 g",1,,,,430.000000,X18,,,,,,włosy
1567,Jasny / złocisty jasny brąz 45 cm 111 g,"X180, Jasny / złocisty jasny brąz 45 cm 111 g",1,,,,1220.000000,X180,,,,,,włosy
1568,Złocisty jasny brąz / 41 cm 84 g,"X181, Złocisty jasny brąz / 41 cm 84 g",1,,,,590.000000,X181,,,,,,włosy
1569,Złocisty jasny brąz / 46 cm 55 g,"X182, Złocisty jasny brąz / 46 cm 55 g",1,,,,440.000000,X182,,,,,,włosy
1570,Jasny brąz / 45 cm 62 g,"X184, Jasny brąz / 45 cm 62 g",1,,,,680.000000,X184,,,,,,włosy
1571,Średni miedziany brąz / 41 cm 72 g,"X185, Średni miedziany brąz / 41 cm 72 g",1,,,,720.000000,X185,,,,,,włosy
1572,Złocisty jasny brąz / 40 cm 65 g,"X186, Złocisty jasny brąz / 40 cm 65 g",1,,,,520.000000,X186,,,,,,włosy
1573,Naturalny blond 43 cm 113 g,"X187, Naturalny blond 43 cm 113 g",0,,,,1020.000000,X187,,,,,,włosy
1574,Bardzo jasny blond / 43 cm 71 g,"X188, Bardzo jasny blond / 43 cm 71 g",0,,,,1000.000000,X188,,,,,,włosy
1575,Ciemny blond 40 cm 130 g,"X189, Ciemny blond 40 cm 130 g",1,,,,1430.000000,X189,,,,,,włosy
1576,Naturalny / ciemny blond 44 cm 93 g,"X19, Naturalny / ciemny blond 44 cm 93 g",0,,,,1120.000000,X19,,,,,,włosy
1577,Złocisty jasny brąz 41 cm 53 g,"X190, Złocisty jasny brąz 41 cm 53 g",1,,,,420.000000,X190,,,,,,włosy
1578,Średni brąz 40 cm 57 g,"X191, Średni brąz 40 cm 57 g",1,,,,400.000000,X191,,,,,,włosy
1579,Złocisty jasny brąz 45 cm 115 g,"X192, Złocisty jasny brąz 45 cm 115 g",0,,,,1040.000000,X192,,,,,,włosy
1580,Średni brąz / 40 cm 30 g,"X193, Średni brąz / 40 cm 30 g",1,,,,240.000000,X193,,,,,,włosy
1581,Średni jasny brąz 40 cm 124 g,"X195, Średni jasny brąz 40 cm 124 g",1,,,,1240.000000,X195,,,,,,włosy
1582,Średni jasny brąz 41 cm 99 g,"X196, Średni jasny brąz 41 cm 99 g",1,,,,990.000000,X196,,,,,,włosy
1583,Jasny miedziany brąz / 41 cm 66 g,"X198, Jasny miedziany brąz / 41 cm 66 g",1,,,,530.000000,X198,,,,,,włosy
1584,Złocisty jasny brąz 45 cm 121 g,"X199, Złocisty jasny brąz 45 cm 121 g",1,,,,1330.000000,X199,,,,,,włosy
1585,Średni jasny brąz 45 cm 110 g,"X2, Średni jasny brąz 45 cm 110 g",1,,,,990.000000,X2,,,,,,włosy
1586,Jasny brąz 44 cm 60 g,"X20, Jasny brąz 44 cm 60 g",0,,,,660.000000,X20,,,,,,włosy
1587,Złocisty jasny brąz / 43 cm 120 g,"X200, Złocisty jasny brąz / 43 cm 120 g",1,,,,1320.000000,X200,,,,,,włosy
1588,Jasny brąz 45 cm 52 g,"X201, Jasny brąz 45 cm 52 g",0,,,,420.000000,X201,,,,,,włosy
1589,Jasny brąz 44 cm 56 g,"X202, Jasny brąz 44 cm 56 g",1,,,,560.000000,X202,,,,,,włosy
1590,Średni brąz 45 cm 74 g,"X203, Średni brąz 45 cm 74 g",1,,,,810.000000,X203,,,,,,włosy
