"id","name","content","qty","created_at","updated_at","image__url","image__thumb__url","price_net_buy","price_net_sell","product_index","buy_number","length","gramature","structure","color","product_kind"
"290","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #4","19","2019-07-22T08:01:46.886Z","2019-07-22T08:01:46.886Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#4","włosy"
"291","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #6","21","2019-07-22T08:01:46.894Z","2019-07-22T08:01:46.894Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#6","włosy"
"292","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #8","10","2019-07-22T08:01:46.902Z","2019-07-22T08:01:46.902Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#8","włosy"
"293","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #10","26","2019-07-22T08:01:46.911Z","2019-07-22T08:01:46.911Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#10","włosy"
"294","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #12","25","2019-07-22T08:01:46.919Z","2019-07-22T08:01:46.919Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#12","włosy"
"295","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #16","44","2019-07-22T08:01:46.927Z","2019-07-22T08:01:46.927Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#16","włosy"
"296","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #18","22","2019-07-22T08:01:46.936Z","2019-07-22T08:01:46.936Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#18","włosy"
"297","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #20","31","2019-07-22T08:01:46.944Z","2019-07-22T08:01:46.944Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#20","włosy"
"298","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #18/22","3","2019-07-22T08:01:46.952Z","2019-07-22T08:01:46.952Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#18/22","włosy"
"299","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #22","51","2019-07-22T08:01:46.961Z","2019-07-22T08:01:46.961Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#22","włosy"
"300","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #24","11","2019-07-22T08:01:46.969Z","2019-07-22T08:01:46.969Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#24","włosy"
"301","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #27","0","2019-07-22T08:01:46.977Z","2019-07-22T08:01:46.977Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#27","włosy"
"302","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #613","11","2019-07-22T08:01:46.986Z","2019-07-22T08:01:46.986Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#613","włosy"
"303","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #30","0","2019-07-22T08:01:46.994Z","2019-07-22T08:01:46.994Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#30","włosy"
"304","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #33","0","2019-07-22T08:01:47.003Z","2019-07-22T08:01:47.003Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#33","włosy"
"305","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #130","0","2019-07-22T08:01:47.011Z","2019-07-22T08:01:47.011Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#130","włosy"
"306","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #60","47","2019-07-22T08:01:47.019Z","2019-07-22T08:01:47.019Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#60","włosy"
"307","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #PM","20","2019-07-22T08:01:47.027Z","2019-07-22T08:01:47.027Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#PM","włosy"
"308","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 35, #PB","28","2019-07-22T08:01:47.035Z","2019-07-22T08:01:47.035Z","null","null","null","199.0","null","null","35.0","0.75","proste podatne","#PB","włosy"
"309","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #1","35","2019-07-22T08:01:47.044Z","2019-07-22T08:01:47.044Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#1","włosy"
"310","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #1b","31","2019-07-22T08:01:47.052Z","2019-07-22T08:01:47.052Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#1b","włosy"
"311","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #2","22","2019-07-22T08:01:47.061Z","2019-07-22T08:01:47.061Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#2","włosy"
"312","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #4","8","2019-07-22T08:01:47.069Z","2019-07-22T08:01:47.069Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#4","włosy"
"313","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #6","23","2019-07-22T08:01:47.078Z","2019-07-22T08:01:47.078Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#6","włosy"
"314","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #8","25","2019-07-22T08:01:47.086Z","2019-07-22T08:01:47.086Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#8","włosy"
"315","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #10","18","2019-07-22T08:01:47.094Z","2019-07-22T08:01:47.094Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#10","włosy"
"316","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #12","20","2019-07-22T08:01:47.103Z","2019-07-22T08:01:47.103Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#12","włosy"
"317","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #16","13","2019-07-22T08:01:47.111Z","2019-07-22T08:01:47.111Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#16","włosy"
"318","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #18","35","2019-07-22T08:01:47.119Z","2019-07-22T08:01:47.119Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#18","włosy"
"319","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #20","38","2019-07-22T08:01:47.128Z","2019-07-22T08:01:47.128Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#20","włosy"
"320","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #18/22","14","2019-07-22T08:01:47.135Z","2019-07-22T08:01:47.135Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#18/22","włosy"
"321","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #22","28","2019-07-22T08:01:47.144Z","2019-07-22T08:01:47.144Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#22","włosy"
"322","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #24","14","2019-07-22T08:01:47.152Z","2019-07-22T08:01:47.152Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#24","włosy"
"323","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #27","0","2019-07-22T08:01:47.161Z","2019-07-22T08:01:47.161Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#27","włosy"
"324","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #613","38","2019-07-22T08:01:47.169Z","2019-07-22T08:01:47.169Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#613","włosy"
"325","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #30","0","2019-07-22T08:01:47.177Z","2019-07-22T08:01:47.177Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#30","włosy"
"326","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #33","0","2019-07-22T08:01:47.186Z","2019-07-22T08:01:47.186Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#33","włosy"
"327","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #130","0","2019-07-22T08:01:47.194Z","2019-07-22T08:01:47.194Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#130","włosy"
"328","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #60","13","2019-07-22T08:01:47.218Z","2019-07-22T08:01:47.218Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#60","włosy"
"329","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #PM","20","2019-07-22T08:01:47.228Z","2019-07-22T08:01:47.228Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#PM","włosy"
"330","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 45, #PB","20","2019-07-22T08:01:47.236Z","2019-07-22T08:01:47.236Z","null","null","null","299.0","null","null","45.0","1","proste podatne","#PB","włosy"
"331","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #1","32","2019-07-22T08:01:47.244Z","2019-07-22T08:01:47.244Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#1","włosy"
"332","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #1b","35","2019-07-22T08:01:47.252Z","2019-07-22T08:01:47.252Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#1b","włosy"
"333","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #2","8","2019-07-22T08:01:47.261Z","2019-07-22T08:01:47.261Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#2","włosy"
"334","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #4","8","2019-07-22T08:01:47.269Z","2019-07-22T08:01:47.269Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#4","włosy"
"335","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #6","12","2019-07-22T08:01:47.278Z","2019-07-22T08:01:47.278Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#6","włosy"
"336","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #8","17","2019-07-22T08:01:47.286Z","2019-07-22T08:01:47.286Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#8","włosy"
"337","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #10","9","2019-07-22T08:01:47.295Z","2019-07-22T08:01:47.295Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#10","włosy"
"338","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #12","10","2019-07-22T08:01:47.302Z","2019-07-22T08:01:47.302Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#12","włosy"
"339","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #16","18","2019-07-22T08:01:47.311Z","2019-07-22T08:01:47.311Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#16","włosy"
"340","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #18","35","2019-07-22T08:01:47.319Z","2019-07-22T08:01:47.319Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#18","włosy"
"341","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #20","34","2019-07-22T08:01:47.328Z","2019-07-22T08:01:47.328Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#20","włosy"
"342","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #18/22","13","2019-07-22T08:01:47.336Z","2019-07-22T08:01:47.336Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#18/22","włosy"
"343","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #22","38","2019-07-22T08:01:47.345Z","2019-07-22T08:01:47.345Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#22","włosy"
"344","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #24","16","2019-07-22T08:01:47.352Z","2019-07-22T08:01:47.352Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#24","włosy"
"345","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #27","0","2019-07-22T08:01:47.361Z","2019-07-22T08:01:47.361Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#27","włosy"
"346","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #613","11","2019-07-22T08:01:47.369Z","2019-07-22T08:01:47.369Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#613","włosy"
"347","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #30","0","2019-07-22T08:01:47.378Z","2019-07-22T08:01:47.378Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#30","włosy"
"348","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #33","0","2019-07-22T08:01:47.385Z","2019-07-22T08:01:47.385Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#33","włosy"
"349","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #130","0","2019-07-22T08:01:47.395Z","2019-07-22T08:01:47.395Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#130","włosy"
"350","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #60","10","2019-07-22T08:01:47.403Z","2019-07-22T08:01:47.403Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#60","włosy"
"351","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #PM","29","2019-07-22T08:01:47.411Z","2019-07-22T08:01:47.411Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#PM","włosy"
"352","Włosy Słowiańskie na taśmach mikro","Włosy Słowiańskie na taśmach mikro, 55, #PB","30","2019-07-22T08:01:47.419Z","2019-07-22T08:01:47.419Z","null","null","null","399.0","null","null","55.0","1.25","proste podatne","#PB","włosy"
"354","Szampon techniczny Beauty for You","Szampon techniczny 500ml Beauty for You","369","2019-07-22T08:10:02.340Z","2019-07-22T08:10:02.340Z","null","null","null","129.0","null","null","null","null","null","null","kosmetyki"
"355","Odżywka Beauty for You","Odżywka 350 ml Beauty for You","1244","2019-07-22T08:10:02.349Z","2019-07-22T08:10:02.349Z","null","null","null","49.0","null","null","null","null","null","null","kosmetyki"
"356","Spray ochronny Beauty for You","Spray ochronny 150 ml Beauty for You","141","2019-07-22T08:10:02.358Z","2019-07-22T08:10:02.358Z","null","null","null","19.0","null","null","null","null","null","null","kosmetyki"
"362","Szampon głęboko oczyszczający Balmain","Szampon głęboko oczyszczający Balmain 1000ml","2","2019-07-22T08:10:45.337Z","2019-07-22T08:10:45.337Z","null","null","null","121.0","null","null","null","null","null","null","kosmetyki"
"363","Szampon Balmain","Szampon Balmain 250ml","0","2019-07-22T08:10:45.349Z","2019-07-22T08:10:45.349Z","null","null","null","60.0","null","null","null","null","null","null","kosmetyki"
"364","Odżywka Balmain","Odżywka Balmain 250ml","4","2019-07-22T08:10:45.357Z","2019-07-22T08:10:45.357Z","null","null","null","60.0","null","null","null","null","null","null","kosmetyki"
"365","Spray Balmain","Spray Balmain","5","2019-07-22T08:10:45.366Z","2019-07-22T08:10:45.366Z","null","null","null","49.0","null","null","null","null","null","null","kosmetyki"
"366","Zgrzewarka do keratyny","Zgrzewarka do keratyny – biała","6","2019-07-22T08:21:56.009Z","2019-07-22T08:21:56.009Z","null","null","null","80.0","null","null","null","null","null","biała","urządzenia"
"367","Zgrzewarka do keratyny","Zgrzewarka do keratyny – kolorowa","4","2019-07-22T08:21:56.025Z","2019-07-22T08:21:56.025Z","null","null","null","161.0","null","null","null","null","null","kolorowa","urządzenia"
"368","Wkład do Laser Extend","Wkład do Laser Extend","46","2019-07-22T08:21:56.034Z","2019-07-22T08:21:56.034Z","null","null","null","199.0","null","null","null","null","null","null","urządzenia"
"369","Ultradźwięki Basic","Ultradźwięki Basic","8","2019-07-22T08:21:56.042Z","2019-07-22T08:21:56.042Z","null","null","null","1299.0","null","null","null","null","null","null","urządzenia"
"370","Ultradźwięki Premium","Ultradźwięki Premium","1","2019-07-22T08:21:56.051Z","2019-07-22T08:21:56.051Z","null","null","null","3975.0","null","null","null","null","null","null","urządzenia"
"371","Ultradźwięki Premium Plus","Ultradźwięki Premium Plus","4","2019-07-22T08:21:56.059Z","2019-07-22T08:21:56.059Z","null","null","null","6450.0","null","null","null","null","null","null","urządzenia"
"372","Bezprzewodowa Mini Prostownica","Bezprzewodowa Mini Prostownica","7","2019-07-22T08:21:56.067Z","2019-07-22T08:21:56.067Z","null","null","null","203.0","null","null","null","null","null","null","urządzenia"
"373","Ceramiczna Mini Prostownica","Ceramiczna Mini Prostownica","1","2019-07-22T08:21:56.075Z","2019-07-22T08:21:56.075Z","null","null","null","40.0","null","null","null","null","null","null","urządzenia"
"374","Laserowa Szczotka do włosów","Laserowa Szczotka do włosów","1","2019-07-22T08:21:56.084Z","2019-07-22T08:21:56.084Z","null","null","null","723.0","null","null","null","null","null","null","urządzenia"
"375","Infralight","Infralight","0","2019-07-22T08:21:56.092Z","2019-07-22T08:21:56.092Z","null","null","null","12000.0","null","null","null","null","null","null","urządzenia"
"376","Laser Extend","Laser Extend","35","2019-07-22T08:21:56.100Z","2019-07-22T08:21:56.100Z","null","null","null","6450.0","null","null","null","null","null","null","urządzenia"
"377","Balmain Quick Remover","Balmain Quick Remover","1","2019-07-22T08:21:56.108Z","2019-07-22T08:21:56.108Z","null","null","null","1335.0","null","null","null","null","null","null","urządzenia"
"378","Plug & Play Zgrzewarka Balmain","Plug & Play Zgrzewarka Balmain","1","2019-07-22T08:21:56.117Z","2019-07-22T08:21:56.117Z","null","null","null","569.0","null","null","null","null","null","null","urządzenia"
"379","Tricho-Cam@Wi-Fi","Tricho-Cam@Wi-Fi","0","2019-07-22T08:22:03.855Z","2019-07-22T08:22:03.855Z","null","null","null","3490.0","null","null","null","null","null","null","urządzenia"
"380","Tricho-Cam@UV","Tricho-Cam@UV","12","2019-07-22T08:22:03.868Z","2019-07-22T08:22:03.868Z","null","null","null","3250.0","null","null","null","null","null","null","urządzenia"
"381","Tricho-Cam@HD Pro","Tricho-Cam@HD Pro","0","2019-07-22T08:22:03.875Z","2019-07-22T08:22:03.875Z","null","null","null","9756.0","null","null","null","null","null","null","urządzenia"
"382","Tricho-Cam@Tab","Tricho-Cam@Tab","0","2019-07-22T08:22:03.884Z","2019-07-22T08:22:03.884Z","null","null","null","4877.0","null","null","null","null","null","null","urządzenia"
"383","Tricho-Cam@Wi-Fi X200","Tricho-Cam@Wi-Fi X200","0","2019-07-22T08:22:03.892Z","2019-07-22T08:22:03.892Z","null","null","null","3490.0","null","null","null","null","null","null","urządzenia"
"384","Tricho-Cam@Wi-Fi X500","Tricho-Cam@Wi-Fi X500","0","2019-07-22T08:22:03.900Z","2019-07-22T08:22:03.900Z","null","null","null","3900.0","null","null","null","null","null","null","urządzenia"
"385","Kombajn do analizy","Kombajn do analizy","0","2019-07-22T08:22:03.908Z","2019-07-22T08:22:03.908Z","null","null","null","20000.0","null","null","null","null","null","null","urządzenia"
"386","Tricho-Cam@UV","Tricho-Cam@UV serwisowa","1","2019-07-22T08:22:03.917Z","2019-07-22T08:22:03.917Z","null","null","null","3250.0","null","null","null","null","null","null","urządzenia"
"353","Szampon Beauty for You","Szampon 140ml Beauty for You","4456","2019-07-22T08:10:02.325Z","2019-07-22T08:31:24.661Z","null","null","null","49.0","null","null","null","null","null","null","kosmetyki"
"361","Activ remover","Remover do taśm ACTIV","74","2019-07-22T08:10:02.400Z","2019-07-22T08:34:11.114Z","null","null","null","32.0","null","null","null","null","null","null","kosmetyki"
"387","Łuski keratynowe","Łuski keratynowe – 30 sztuk","0","2019-07-22T08:35:18.963Z","2019-07-22T08:35:18.963Z","null","null","null","20.0","null","null","null","null","null","null","akcesoria"
"388","Taśmy rebondingowe Beauty for You","Taśmy rebondingowe Beauty for You","936","2019-07-22T08:35:18.980Z","2019-07-22T08:35:18.980Z","null","null","null","32.0","null","null","null","null","null","null","akcesoria"
"389","Taśmy rebondingowe Balmain","Taśmy rebondingowe Balmain","0","2019-07-22T08:35:18.989Z","2019-07-22T08:35:18.989Z","null","null","null","66.0","null","null","null","null","null","null","akcesoria"
"390","Łuski keratynowe Micro Plusbonds Balmain","Łuski keratynowe Micro Plusbonds Balmain","0","2019-07-22T08:35:18.997Z","2019-07-22T08:35:18.997Z","null","null","null","34.0","null","null","null","null","null","null","akcesoria"
"391","Keratyna twarda","Keratyna twarda 10g","451","2019-07-22T08:35:19.005Z","2019-07-22T08:35:19.005Z","null","null","null","19.0","null","null","null","null","null","null","akcesoria"
"392","Kerawax","Kerawax","192","2019-07-22T08:35:19.013Z","2019-07-22T08:35:19.013Z","null","null","null","99.0","null","null","null","null","null","null","akcesoria"
"393","Mała czarna szczotka Beauty for You","Mała czarna szczotka Beauty for You","188","2019-07-22T08:35:31.396Z","2019-07-22T08:35:31.396Z","null","null","null","16.0","null","null","null","null","null","null","akcesoria"
"394","Kartacz","Kartacz","43","2019-07-22T08:35:31.414Z","2019-07-22T08:35:31.414Z","null","null","null","161.0","null","null","null","null","null","null","akcesoria"
"395","Szczotka prostująca","Szczotka prostująca","34","2019-07-22T08:35:31.422Z","2019-07-22T08:35:31.422Z","null","null","null","161.0","null","null","null","null","null","null","akcesoria"
"396","Grzebień ze szpikulcem","Grzebień ze szpikulcem","666","2019-07-22T08:35:31.430Z","2019-07-22T08:35:31.430Z","null","null","null","5.0","null","null","null","null","null","null","akcesoria"
"397","Laserowa szczotka do włosów","Laserowa szczotka do włosów","0","2019-07-22T08:35:31.438Z","2019-07-22T08:35:31.438Z","null","null","null","660.0","null","null","null","null","null","null","akcesoria"
"398","Szczotka owalna Balmain","Szczotka owalna Balmain","3","2019-07-22T08:35:31.447Z","2019-07-22T08:35:31.447Z","null","null","null","56.0","null","null","null","null","null","null","akcesoria"
"399","Szczotka owalna Balmain","Szczotka owalna Balmain – bez opakowania","3","2019-07-22T08:35:31.455Z","2019-07-22T08:35:31.455Z","null","null","null","56.0","null","null","null","null","null","null","akcesoria"
"400","Szczotka Great Lenghts","Szczotka Great Lenghts","3","2019-07-22T08:35:31.463Z","2019-07-22T08:35:31.463Z","null","null","null","115.0","null","null","null","null","null","null","akcesoria"
"401","Cążki gumowe do formowania kerawaxu","Cążki gumowe do formowania kerawaxu","28","2019-07-22T08:35:43.182Z","2019-07-22T08:35:43.182Z","null","null","null","48.0","null","null","null","null","null","null","akcesoria"
"402","Cążki metalowe do formowania kerawaxu","Cążki metalowe do formowania kerawaxu","85","2019-07-22T08:35:43.197Z","2019-07-22T08:35:43.197Z","null","null","null","121.0","null","null","null","null","null","null","akcesoria"
"403","Cążki do obcinania końcówek","Cążki do obcinania końcówek","228","2019-07-22T08:35:43.205Z","2019-07-22T08:35:43.205Z","null","null","null","65.0","null","null","null","null","null","null","akcesoria"
"404","Cążki do zaciskania mikroringów i tulejek","Cążki do zaciskania mikroringów i tulejek – żółto, niebieskie","50","2019-07-22T08:35:43.213Z","2019-07-22T08:35:43.213Z","null","null","null","9.0","null","null","null","null","null","null","akcesoria"
"405","Cążki do przedłużania włosów","Cążki do przedłużania włosów – pomarańczowo, niebieskie","2","2019-07-22T08:35:43.221Z","2019-07-22T08:35:43.221Z","null","null","null","19.0","null","null","null","null","null","null","akcesoria"
"406","Cążki do zaciskania i otwierania mikroringów","Cążki do zaciskania i otwierania mikroringów – czerwono, niebieskie","30","2019-07-22T08:35:43.229Z","2019-07-22T08:35:43.229Z","null","null","null","14.0","null","null","null","null","null","null","akcesoria"
"407","Cążki gumowe do formowania keratyny","Cążki gumowe do formowania keratyny","23","2019-07-22T08:35:43.238Z","2019-07-22T08:35:43.238Z","null","null","null","48.0","null","null","null","null","null","null","akcesoria"
"408","Cążki metalowe do formowania keratyny","Cążki metalowe do formowania keratyny","26","2019-07-22T08:35:43.246Z","2019-07-22T08:35:43.246Z","null","null","null","121.0","null","null","null","null","null","null","akcesoria"
"409","Cążki do zakładania i ściągania tulejek","Cążki do zakładania i ściągania tulejek","3","2019-07-22T08:35:43.255Z","2019-07-22T08:35:43.255Z","null","null","null","150.0","null","null","null","null","null","null","akcesoria"
"410","Cążki do zakładania ringów, tulejek","Cążki do zakładania ringów, tulejek","231","2019-07-22T08:35:43.263Z","2019-07-22T08:35:43.263Z","null","null","null","16.0","null","null","null","null","null","null","akcesoria"
"411","Cążki Balmain","Cążki Balmain","1","2019-07-22T08:35:43.272Z","2019-07-22T08:35:43.272Z","null","null","null","110.0","null","null","null","null","null","null","akcesoria"
"412","Mikroringi z silikonem","Mikroringi z silikonem, M, jasny blond","0","2019-07-22T08:35:52.871Z","2019-07-22T08:35:52.871Z","null","null","null","12.0","null","null","null","null","null","jasny blond","akcesoria"
"413","Mikroringi z silikonem","Mikroringi z silikonem, M, blond","0","2019-07-22T08:35:52.888Z","2019-07-22T08:35:52.888Z","null","null","null","12.0","null","null","null","null","null","blond","akcesoria"
"414","Mikroringi z silikonem","Mikroringi z silikonem, M, ciemny blond","0","2019-07-22T08:35:52.896Z","2019-07-22T08:35:52.896Z","null","null","null","12.0","null","null","null","null","null","ciemny blond","akcesoria"
"415","Mikroringi z silikonem","Mikroringi z silikonem, M, jasny brąz","0","2019-07-22T08:35:52.905Z","2019-07-22T08:35:52.905Z","null","null","null","12.0","null","null","null","null","null","jasny brąz","akcesoria"
"416","Mikroringi z silikonem","Mikroringi z silikonem, M, średni brąz","0","2019-07-22T08:35:52.913Z","2019-07-22T08:35:52.913Z","null","null","null","12.0","null","null","null","null","null","średni brąz","akcesoria"
"417","Mikroringi z silikonem","Mikroringi z silikonem, M, ciemny brąz","0","2019-07-22T08:35:52.921Z","2019-07-22T08:35:52.921Z","null","null","null","12.0","null","null","null","null","null","ciemny brąz","akcesoria"
"418","Mikroringi z silikonem","Mikroringi z silikonem, M, czarny","0","2019-07-22T08:35:52.929Z","2019-07-22T08:35:52.929Z","null","null","null","12.0","null","null","null","null","null","czarny","akcesoria"
"419","Mikroringi z silikonem","Mikroringi z silikonem, M, pomarańczowy","0","2019-07-22T08:35:52.938Z","2019-07-22T08:35:52.938Z","null","null","null","12.0","null","null","null","null","null","pomarańczowy","akcesoria"
